politician/institution,date,answer,pct_estimate,lo,hi
Congress,2021-01-11,Disapprove,64.40446318519209,55.96693143689908,72.8419949334851
Congress,2021-01-10,Approve,18.991558254322896,13.120418592036469,24.862697916609324
Congress,2021-01-10,Disapprove,64.4045500032916,55.9670182549986,72.84208175158462
Congress,2021-01-09,Approve,18.878466033830357,13.007326371543929,24.749605696116785
Congress,2021-01-09,Disapprove,64.37886691377624,55.94133516548323,72.81639866206925
Congress,2021-01-08,Approve,18.876696943349433,13.005557281063005,24.74783660563586
Congress,2021-01-08,Disapprove,64.3789506482787,55.9414188999857,72.81648239657171
Congress,2021-01-07,Approve,18.865490435704178,12.983802226855346,24.74717864455301
Congress,2021-01-07,Disapprove,64.37716952260509,55.950372733869074,72.8039663113411
Congress,2021-01-06,Approve,18.85747692721061,12.975902461808701,24.739051392612517
Congress,2021-01-06,Disapprove,64.36865192778123,55.94497152803651,72.79233232752594
Congress,2021-01-05,Approve,18.849906852222826,12.968438551225649,24.731375153220004
Congress,2021-01-05,Disapprove,64.36572850817618,55.94204811934471,72.78940889700763
Congress,2021-01-04,Approve,18.939481603309716,13.076422981844464,24.802540224774965
Congress,2021-01-04,Disapprove,63.88812581177996,55.4592236096624,72.31702801389751
Congress,2021-01-03,Approve,18.948667089490293,13.085608468025042,24.811725710955542
Congress,2021-01-03,Disapprove,63.89481277048648,55.465910568368926,72.32371497260404
Congress,2021-01-02,Approve,18.9654736961844,13.096513599140383,24.834433793228417
Congress,2021-01-02,Disapprove,63.90885717585107,55.49388272636977,72.32383162533237
Congress,2021-01-01,Approve,18.96586561674379,13.09687794772644,24.83485328576114
Congress,2021-01-01,Disapprove,63.90044108420037,55.48909912083073,72.31178304757
Joe Biden,2024-04-19,Approve,39.03363133257606,35.03397011351311,43.03329255163901
Joe Biden,2024-04-19,Disapprove,56.06840592089898,52.15522655853394,59.981585283264025
Joe Biden,2024-04-18,Approve,39.043815202750096,35.04292164700075,43.04470875849944
Joe Biden,2024-04-18,Disapprove,56.228055838070524,52.31481097163383,60.141300704507216
Joe Biden,2024-04-17,Approve,38.95110785531136,34.943163630760004,42.95905207986272
Joe Biden,2024-04-17,Disapprove,56.243734329941205,52.324085372469895,60.163383287412515
Joe Biden,2024-04-16,Approve,39.61451740362274,35.60615782101197,43.622876986233514
Joe Biden,2024-04-16,Disapprove,55.79933365336237,51.878009545026984,59.72065776169775
Joe Biden,2024-04-15,Approve,39.4842146535111,35.47498819775894,43.493441109263266
Joe Biden,2024-04-15,Disapprove,55.90558507706815,51.980354896881536,59.83081525725477
Joe Biden,2024-04-14,Approve,39.32283759304725,35.3198905724884,43.325784613606096
Joe Biden,2024-04-14,Disapprove,56.50097053894493,52.58081068005823,60.421130397831625
Joe Biden,2024-04-13,Approve,39.26280725184225,35.25565640671764,43.26995809696685
Joe Biden,2024-04-13,Disapprove,55.87863114870101,51.96543703020857,59.79182526719345
Joe Biden,2024-04-12,Approve,39.28688203344849,35.28075790130325,43.29300616559374
Joe Biden,2024-04-12,Disapprove,55.43568561939933,51.52546878222536,59.3459024565733
Joe Biden,2024-04-11,Approve,39.027908468633335,35.01999174782516,43.03582518944151
Joe Biden,2024-04-11,Disapprove,55.82309395572371,51.9068155061538,59.739372405293615
Joe Biden,2024-04-10,Approve,39.02826189919076,35.020345179428325,43.036178618953194
Joe Biden,2024-04-10,Disapprove,55.822834588113366,51.906556136927364,59.73911303929937
Joe Biden,2024-04-09,Approve,39.352660993583925,35.34499627421508,43.36032571295277
Joe Biden,2024-04-09,Disapprove,55.24782956156187,51.33864434828064,59.157014774843105
Joe Biden,2024-04-08,Approve,39.63384210185007,35.62738331151366,43.64030089218648
Joe Biden,2024-04-08,Disapprove,55.04125144288405,51.137470917598485,58.94503196816961
Joe Biden,2024-04-07,Approve,39.629710992539216,35.623252202202806,43.636169782875626
Joe Biden,2024-04-07,Disapprove,55.04437858077392,51.14059805548836,58.948159106059485
Joe Biden,2024-04-06,Approve,39.62894238316254,35.62248359281846,43.635401173506615
Joe Biden,2024-04-06,Disapprove,55.04504102273951,51.14126049947246,58.94882154600656
Joe Biden,2024-04-05,Approve,39.25685174607348,35.253993587789054,43.259709904357905
Joe Biden,2024-04-05,Disapprove,55.17742866996531,51.26346380356553,59.09139353636509
Joe Biden,2024-04-04,Approve,39.21340065159598,35.21075599850908,43.216045304682886
Joe Biden,2024-04-04,Disapprove,55.14190401400809,51.23087327073109,59.052934757285094
Joe Biden,2024-04-03,Approve,39.40690350670033,35.39731098030211,43.416496033098554
Joe Biden,2024-04-03,Disapprove,55.04731305010325,51.14017461086239,58.95445148934411
Joe Biden,2024-04-02,Approve,39.11809283647853,35.11170728415898,43.12447838879808
Joe Biden,2024-04-02,Disapprove,54.9406790994143,51.036341688281546,58.84501651054705
Joe Biden,2024-04-01,Approve,38.9179797809049,34.91678435446764,42.919175207342164
Joe Biden,2024-04-01,Disapprove,55.29812838215971,51.389178883918696,59.207077880400725
Joe Biden,2024-03-31,Approve,38.91576520024088,34.91456977669062,42.916960623791134
Joe Biden,2024-03-31,Disapprove,55.300786848430725,51.39183734015375,59.2097363567077
Joe Biden,2024-03-30,Approve,39.05057464267,35.04905295326937,43.05209633207063
Joe Biden,2024-03-30,Disapprove,55.35803199496392,51.44915886349445,59.26690512643339
Joe Biden,2024-03-29,Approve,39.0665276480521,35.065019323556115,43.06803597254809
Joe Biden,2024-03-29,Disapprove,55.34928871001168,51.44042756646843,59.258149853554926
Joe Biden,2024-03-28,Approve,39.08029390357819,35.08028812353997,43.0802996836164
Joe Biden,2024-03-28,Disapprove,55.61227713369519,51.703217995673356,59.52133627171702
Joe Biden,2024-03-27,Approve,39.20446378563649,35.20042207969475,43.20850549157824
Joe Biden,2024-03-27,Disapprove,55.74926862660663,51.83661501731651,59.661922235896746
Joe Biden,2024-03-26,Approve,40.11027467925872,36.10647178393659,44.114077574580854
Joe Biden,2024-03-26,Disapprove,54.53317093487082,50.627471055862905,58.43887081387873
Joe Biden,2024-03-25,Approve,40.69966708862038,36.69150637002863,44.707827807212134
Joe Biden,2024-03-25,Disapprove,54.37371387617379,50.46399464411128,58.283433108236295
Joe Biden,2024-03-24,Approve,40.71840988871406,36.70653614853803,44.7302836288901
Joe Biden,2024-03-24,Disapprove,54.38136543180039,50.471646201982665,58.291084661618115
Joe Biden,2024-03-23,Approve,40.72835554321698,36.7164817965035,44.740229289930454
Joe Biden,2024-03-23,Disapprove,54.375770746137455,50.46605151630745,58.28548997596746
Joe Biden,2024-03-22,Approve,40.44345683069511,36.438228979859666,44.44868468153056
Joe Biden,2024-03-22,Disapprove,54.64745561057798,50.738337858284105,58.55657336287185
Joe Biden,2024-03-21,Approve,40.215397901482625,36.19801519045768,44.23278061250757
Joe Biden,2024-03-21,Disapprove,54.57186488779668,50.662152929176635,58.48157684641672
Joe Biden,2024-03-20,Approve,39.01965767572655,35.019533682935766,43.01978166851733
Joe Biden,2024-03-20,Disapprove,55.23848694961822,51.33335394647644,59.14361995276
Joe Biden,2024-03-19,Approve,39.04444594045066,35.041042199227064,43.04784968167425
Joe Biden,2024-03-19,Disapprove,54.93787587213821,51.03055320369166,58.845198540584754
Joe Biden,2024-03-18,Approve,38.594951302552694,34.589804245422194,42.600098359683194
Joe Biden,2024-03-18,Disapprove,55.37618755425031,51.469057604645954,59.28331750385466
Joe Biden,2024-03-17,Approve,38.41359252793563,34.40754375487454,42.419641300996716
Joe Biden,2024-03-17,Disapprove,55.77446494657943,51.86870328450687,59.680226608651985
Joe Biden,2024-03-16,Approve,38.41162708088814,34.40557830139829,42.41767586037798
Joe Biden,2024-03-16,Disapprove,55.77367696997252,51.86791531232118,59.67943862762386
Joe Biden,2024-03-15,Approve,38.359850921814854,34.355115025557566,42.36458681807214
Joe Biden,2024-03-15,Disapprove,55.709164747899194,51.797991637337724,59.620337858460665
Joe Biden,2024-03-14,Approve,38.35730086823279,34.35256496561812,42.36203677084746
Joe Biden,2024-03-14,Disapprove,55.7084879681113,51.797314864405706,59.61966107181689
Joe Biden,2024-03-13,Approve,38.35324974192394,34.35086460861835,42.355634875229526
Joe Biden,2024-03-13,Disapprove,55.70919361543404,51.79768678791583,59.62070044295225
Joe Biden,2024-03-12,Approve,37.373232288470916,33.38337342358374,41.36309115335809
Joe Biden,2024-03-12,Disapprove,56.538656663401696,52.62847307826462,60.44884024853877
Joe Biden,2024-03-11,Approve,38.00518904914639,34.023637236475395,41.98674086181738
Joe Biden,2024-03-11,Disapprove,56.0500204902077,52.13414093694408,59.96590004347132
Joe Biden,2024-03-10,Approve,38.01836278830484,34.02930881955398,42.0074167570557
Joe Biden,2024-03-10,Disapprove,56.05913832558826,52.14544809655906,59.97282855461746
Joe Biden,2024-03-09,Approve,38.01704123408429,34.02798725878842,42.006095209380156
Joe Biden,2024-03-09,Disapprove,56.06079117097269,52.1471009499098,59.974481392035585
Joe Biden,2024-03-08,Approve,38.067678797146954,34.07372846666273,42.06162912763118
Joe Biden,2024-03-08,Disapprove,56.00816746560074,52.09359380748224,59.92274112371924
Joe Biden,2024-03-07,Approve,38.09463539310265,34.09420826382782,42.09506252237748
Joe Biden,2024-03-07,Disapprove,56.33489429995102,52.42131235992431,60.24847623997773
Joe Biden,2024-03-06,Approve,37.871062637669105,33.87050111243372,41.87162416290449
Joe Biden,2024-03-06,Disapprove,56.56459089109113,52.658177167867336,60.47100461431492
Joe Biden,2024-03-05,Approve,38.08737713851442,33.82137362214173,42.35338065488711
Joe Biden,2024-03-05,Disapprove,56.28238736192709,52.048565017681,60.516209706173186
Joe Biden,2024-03-04,Approve,38.20016705829615,33.94156465879846,42.45876945779384
Joe Biden,2024-03-04,Disapprove,56.16892647436069,51.940514432257956,60.39733851646342
Joe Biden,2024-03-03,Approve,38.492182190176074,34.21816155851855,42.766202821833595
Joe Biden,2024-03-03,Disapprove,55.80773714126485,51.57520273220716,60.040271550322544
Joe Biden,2024-03-02,Approve,38.74555970961238,34.47543796310509,43.01568145611967
Joe Biden,2024-03-02,Disapprove,55.5434881841516,51.308063812111136,59.77891255619206
Joe Biden,2024-03-01,Approve,38.89463274467591,34.618682073533144,43.170583415818676
Joe Biden,2024-03-01,Disapprove,55.20441462647965,50.96306788524519,59.445761367714105
Joe Biden,2024-02-29,Approve,39.20051901114318,34.92614750291406,43.474890519372295
Joe Biden,2024-02-29,Disapprove,55.245320762209346,51.00610559019243,59.48453593422626
Joe Biden,2024-02-28,Approve,39.06272609283728,34.79551526577851,43.32993691989605
Joe Biden,2024-02-28,Disapprove,55.2923254820912,51.05380494818323,59.530846015999174
Joe Biden,2024-02-27,Approve,39.42756755057274,35.17913305625258,43.6760020448929
Joe Biden,2024-02-27,Disapprove,55.40516642600315,51.17199836798386,59.63833448402244
Joe Biden,2024-02-26,Approve,39.7432579757717,35.488787917554625,43.99772803398877
Joe Biden,2024-02-26,Disapprove,55.23131361657068,50.99302301278017,59.46960422036119
Joe Biden,2024-02-25,Approve,39.493073451578255,35.235986031315555,43.750160871840954
Joe Biden,2024-02-25,Disapprove,55.339477426612945,51.10232168590001,59.57663316732588
Joe Biden,2024-02-24,Approve,39.430398878645796,35.16658596984433,43.694211787447266
Joe Biden,2024-02-24,Disapprove,55.34171631771525,51.1047249145186,59.57870772091191
Joe Biden,2024-02-23,Approve,39.41482129216144,35.1503744774991,43.679268106823784
Joe Biden,2024-02-23,Disapprove,55.46489985253489,51.22752274645677,59.70227695861301
Joe Biden,2024-02-22,Approve,39.7908646797423,35.52215452838111,44.05957483110349
Joe Biden,2024-02-22,Disapprove,55.51855913423249,51.27766576871861,59.75945249974637
Joe Biden,2024-02-21,Approve,39.97323091823456,35.71096730063001,44.235494535839116
Joe Biden,2024-02-21,Disapprove,55.49168182266112,51.24739397112333,59.73596967419891
Joe Biden,2024-02-20,Approve,39.22740257936391,34.96760415422207,43.48720100450575
Joe Biden,2024-02-20,Disapprove,56.01748205453093,51.77945330117845,60.25551080788341
Joe Biden,2024-02-19,Approve,39.5622785547237,35.30656739812764,43.817989711319754
Joe Biden,2024-02-19,Disapprove,55.682265524831564,51.442279826358046,59.92225122330508
Joe Biden,2024-02-18,Approve,39.379959923675216,35.10913892432889,43.65078092302154
Joe Biden,2024-02-18,Disapprove,55.947576393728504,51.70568296223075,60.189469825226254
Joe Biden,2024-02-17,Approve,39.38116361774126,35.11034263409715,43.651984601385365
Joe Biden,2024-02-17,Disapprove,55.95564979448467,51.71375636667069,60.197543222298656
Joe Biden,2024-02-16,Approve,39.386588218300204,35.118362996424864,43.654813440175545
Joe Biden,2024-02-16,Disapprove,55.943319226798494,51.70122790560745,60.185410547989534
Joe Biden,2024-02-15,Approve,39.356376629576005,35.08525221046217,43.62750104868984
Joe Biden,2024-02-15,Disapprove,56.29169102614337,52.04844581181834,60.5349362404684
Joe Biden,2024-02-14,Approve,38.978286585885364,34.708888287016954,43.247684884753774
Joe Biden,2024-02-14,Disapprove,55.97724673422933,51.7330132030712,60.22148026538746
Joe Biden,2024-02-13,Approve,38.42741543999205,34.16052986581083,42.69430101417328
Joe Biden,2024-02-13,Disapprove,56.096800848833,51.861209835889156,60.33239186177684
Joe Biden,2024-02-12,Approve,38.88425033904804,34.625892919762826,43.14260775833325
Joe Biden,2024-02-12,Disapprove,55.82538152099417,51.59452631057199,60.05623673141635
Joe Biden,2024-02-11,Approve,38.70819046875992,34.449328572703905,42.96705236481594
Joe Biden,2024-02-11,Disapprove,55.94900874620705,51.713849945400874,60.184167547013224
Joe Biden,2024-02-10,Approve,38.81337361425139,34.552597337206294,43.074149891296486
Joe Biden,2024-02-10,Disapprove,55.72764797197998,51.49543269078113,59.959863253178824
Joe Biden,2024-02-09,Approve,38.52076216320931,34.26901627285772,42.772508053560905
Joe Biden,2024-02-09,Disapprove,55.74645279745064,51.51337262415009,59.97953297075119
Joe Biden,2024-02-08,Approve,38.65142378170076,34.38887927583792,42.91396828756359
Joe Biden,2024-02-08,Disapprove,55.670198313019654,51.425457558748576,59.91493906729073
Joe Biden,2024-02-07,Approve,38.607442671991464,34.35563085702654,42.85925448695639
Joe Biden,2024-02-07,Disapprove,55.712614571871796,51.47441732692291,59.95081181682068
Joe Biden,2024-02-06,Approve,38.84485194869679,34.59031520046558,43.099388696928
Joe Biden,2024-02-06,Disapprove,55.44628175522358,51.20913431308628,59.68342919736088
Joe Biden,2024-02-05,Approve,38.7907321038563,34.5438910609642,43.0375731467484
Joe Biden,2024-02-05,Disapprove,55.49839505402241,51.258809558462495,59.737980549582325
Joe Biden,2024-02-04,Approve,38.875910356699606,34.61557756242818,43.13624315097103
Joe Biden,2024-02-04,Disapprove,55.150776544167115,50.914619490245364,59.386933598088866
Joe Biden,2024-02-03,Approve,39.03210624769686,34.77779304882551,43.28641944656821
Joe Biden,2024-02-03,Disapprove,55.025579589152954,50.79206548236837,59.25909369593754
Joe Biden,2024-02-02,Approve,39.01616918457846,34.757918142409835,43.27442022674708
Joe Biden,2024-02-02,Disapprove,55.01903535306927,50.78624074192699,59.25182996421155
Joe Biden,2024-02-01,Approve,39.23821765649921,34.977984745416514,43.498450567581905
Joe Biden,2024-02-01,Disapprove,54.867960584675345,50.633683126687046,59.10223804266364
Joe Biden,2024-01-31,Approve,39.35872377160331,35.09865484891818,43.61879269428844
Joe Biden,2024-01-31,Disapprove,54.19896278976242,49.963996588475815,58.43392899104902
Joe Biden,2024-01-30,Approve,39.58807413435662,35.34897694306448,43.827171325648756
Joe Biden,2024-01-30,Disapprove,54.75129648229408,50.50912436231741,58.99346860227075
